"GEO_ID","NAME","B19013_001M","B19013_001E",
"Geography","Geographic Area Name","Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)",
"0500000US53059","Skamania County, Washington","3760","48704",
"0500000US53061","Snohomish County, Washington","676","66300",
"0500000US53063","Spokane County, Washington","695","47250",
"0500000US53065","Stevens County, Washington","2091","42845",
"0500000US53067","Thurston County, Washington","1046","60930",
"0500000US53069","Wahkiakum County, Washington","2535","40372",
"0500000US53071","Walla Walla County, Washington","2141","45575",
"0500000US53073","Whatcom County, Washington","1383","49031",
"0500000US53075","Whitman County, Washington","2145","36368",
"0500000US53077","Yakima County, Washington","1205","42877",
"0500000US54001","Barbour County, West Virginia","2566","31212",
"0500000US54003","Berkeley County, West Virginia","2182","52857",
"0500000US54005","Boone County, West Virginia","2561","39783",
"0500000US54007","Braxton County, West Virginia","2745","32158",
"0500000US54009","Brooke County, West Virginia","2027","39475",
"0500000US54011","Cabell County, West Virginia","1554","34492",
"0500000US54013","Calhoun County, West Virginia","2259","26922",
"0500000US54015","Clay County, West Virginia","5522","30789",
"0500000US54017","Doddridge County, West Virginia","3912","30019",
"0500000US54019","Fayette County, West Virginia","1703","31912",
"0500000US54021","Gilmer County, West Virginia","5594","29706",
"0500000US54023","Grant County, West Virginia","2877","35593",
"0500000US54025","Greenbrier County, West Virginia","2184","33732",
"0500000US54027","Hampshire County, West Virginia","1633","31792",
"0500000US54029","Hancock County, West Virginia","1937","38565",
"0500000US54031","Hardy County, West Virginia","3496","31347",
"0500000US54033","Harrison County, West Virginia","1787","39191",
"0500000US54035","Jackson County, West Virginia","4277","41406",
"0500000US54037","Jefferson County, West Virginia","3031","65603",
"0500000US54039","Kanawha County, West Virginia","783","42669",
"0500000US54041","Lewis County, West Virginia","1644","33293",
"0500000US54043","Lincoln County, West Virginia","2439","30868",
"0500000US54045","Logan County, West Virginia","1967","35465",
"0500000US54047","McDowell County, West Virginia","1381","22154",
"0500000US54049","Marion County, West Virginia","1864","38115",
"0500000US54051","Marshall County, West Virginia","1291","34419",
"0500000US54053","Mason County, West Virginia","2315","36027",
"0500000US54055","Mercer County, West Virginia","1664","32131",
"0500000US54057","Mineral County, West Virginia","2194","36571",
"0500000US54059","Mingo County, West Virginia","4149","32902",
"0500000US54061","Monongalia County, West Virginia","2040","39167",
"0500000US54063","Monroe County, West Virginia","4451","39574",
"0500000US54065","Morgan County, West Virginia","2632","37281",
"0500000US54067","Nicholas County, West Virginia","3514","38457",
"0500000US54069","Ohio County, West Virginia","1969","39669",
"0500000US54071","Pendleton County, West Virginia","4260","33323",
"0500000US54073","Pleasants County, West Virginia","9991","38882",
"0500000US54075","Pocahontas County, West Virginia","2046","32161",
"0500000US54077","Preston County, West Virginia","2060","40753",
"0500000US54079","Putnam County, West Virginia","2040","52618",
"0500000US54081","Raleigh County, West Virginia","1917","38036",
"0500000US54083","Randolph County, West Virginia","2271","36176",
"0500000US54085","Ritchie County, West Virginia","3887","32619",
"0500000US54087","Roane County, West Virginia","2372","27428",
"0500000US54089","Summers County, West Virginia","1998","27720",
"0500000US54091","Taylor County, West Virginia","3388","36956",
"0500000US54093","Tucker County, West Virginia","4079","32712",
"0500000US54095","Tyler County, West Virginia","2885","33496",
"0500000US54097","Upshur County, West Virginia","2464","36114",
"0500000US54099","Wayne County, West Virginia","2000","35079",
"0500000US54101","Webster County, West Virginia","4227","28025",
"0500000US54103","Wetzel County, West Virginia","2803","36636",
"0500000US54105","Wirt County, West Virginia","10909","36705",
"0500000US54107","Wood County, West Virginia","1781","42146",
"0500000US54109","Wyoming County, West Virginia","2859","36343",
"0500000US55001","Adams County, Wisconsin","1267","39885",
"0500000US55003","Ashland County, Wisconsin","1610","38111",
"0500000US55005","Barron County, Wisconsin","1405","42601",
"0500000US55007","Bayfield County, Wisconsin","1879","43176",
"0500000US55009","Brown County, Wisconsin","900","52553",
"0500000US55011","Buffalo County, Wisconsin","1547","45302",
"0500000US55013","Burnett County, Wisconsin","1298","39626",
"0500000US55015","Calumet County, Wisconsin","1553","61685",
"0500000US55017","Chippewa County, Wisconsin","1612","48672",
"0500000US55019","Clark County, Wisconsin","1044","42777",
"0500000US55021","Columbia County, Wisconsin","1483","55910",
"0500000US55023","Crawford County, Wisconsin","1837","39486",
"0500000US55025","Dane County, Wisconsin","756","60519",
"0500000US55027","Dodge County, Wisconsin","1188","52571",
"0500000US55029","Door County, Wisconsin","2291","47775",
"0500000US55031","Douglas County, Wisconsin","1616","43127",
"0500000US55033","Dunn County, Wisconsin","1845","48376",
"0500000US55035","Eau Claire County, Wisconsin","1400","45846",
"0500000US55037","Florence County, Wisconsin","2802","40180",
"0500000US55039","Fond du Lac County, Wisconsin","981","51549",
"0500000US55041","Forest County, Wisconsin","1594","37627",
"0500000US55043","Grant County, Wisconsin","1054","43889",
"0500000US55045","Green County, Wisconsin","1710","53088",
"0500000US55047","Green Lake County, Wisconsin","1972","47624",
"0500000US55049","Iowa County, Wisconsin","1783","54737",
"0500000US55051","Iron County, Wisconsin","2608","35618",
"0500000US55053","Jackson County, Wisconsin","2957","43191",
"0500000US55055","Jefferson County, Wisconsin","1175","54769",
"0500000US55057","Juneau County, Wisconsin","1384","45664",
"0500000US55059","Kenosha County, Wisconsin","1321","54430",
"0500000US55061","Kewaunee County, Wisconsin","2726","54152",
"0500000US55063","La Crosse County, Wisconsin","1288","49328",
"0500000US55065","Lafayette County, Wisconsin","1792","48114",
"0500000US55067","Langlade County, Wisconsin","1318","41034",
"0500000US55069","Lincoln County, Wisconsin","2469","46625",
"0500000US55071","Manitowoc County, Wisconsin","1115","49354",
"0500000US55073","Marathon County, Wisconsin","1379","53471",
"0500000US55075","Marinette County, Wisconsin","1100","39698",
"0500000US55077","Marquette County, Wisconsin","1656","45012",
"0500000US55078","Menominee County, Wisconsin","6623","31076",
"0500000US55079","Milwaukee County, Wisconsin","551","43215",
"0500000US55081","Monroe County, Wisconsin","1718","47333",
"0500000US55083","Oconto County, Wisconsin","1636","46633",
"0500000US55085","Oneida County, Wisconsin","1279","45857",
"0500000US55087","Outagamie County, Wisconsin","934","55914",
"0500000US55089","Ozaukee County, Wisconsin","2122","74996",
"0500000US55091","Pepin County, Wisconsin","3089","48446",
"0500000US55093","Pierce County, Wisconsin","1543","60181",
"0500000US55095","Polk County, Wisconsin","1283","49806",
"0500000US55097","Portage County, Wisconsin","1237","51456",
"0500000US55099","Price County, Wisconsin","1452","41026",
"0500000US55101","Racine County, Wisconsin","1161","53855",
"0500000US55103","Richland County, Wisconsin","1695","43900",
"0500000US55105","Rock County, Wisconsin","1241","49716",
"0500000US55107","Rusk County, Wisconsin","1279","38352",
"0500000US55109","St. Croix County, Wisconsin","1481","67446",
"0500000US55111","Sauk County, Wisconsin","1342","50390",
"0500000US55113","Sawyer County, Wisconsin","1879","37091",
"0500000US55115","Shawano County, Wisconsin","1270","45841",
"0500000US55117","Sheboygan County, Wisconsin","1076","51127",
"0500000US55119","Taylor County, Wisconsin","1253","44489",
"0500000US55121","Trempealeau County, Wisconsin","1279","46582",
"0500000US55123","Vernon County, Wisconsin","1985","43632",
"0500000US55125","Vilas County, Wisconsin","2019","41631",
"0500000US55127","Walworth County, Wisconsin","1343","54487",
"0500000US55129","Washburn County, Wisconsin","3045","41641",
"0500000US55131","Washington County, Wisconsin","1613","64434",
"0500000US55133","Waukesha County, Wisconsin","738","75064",
"0500000US55135","Waupaca County, Wisconsin","1630","46876",
"0500000US55137","Waushara County, Wisconsin","1664","42540",
"0500000US55139","Winnebago County, Wisconsin","859","50974",
"0500000US55141","Wood County, Wisconsin","1261","47204",
"0500000US56001","Albany County, Wyoming","3092","42890",
"0500000US56003","Big Horn County, Wyoming","4039","48270",
"0500000US56005","Campbell County, Wyoming","3128","76576",
"0500000US56007","Carbon County, Wyoming","5117","56565",
"0500000US56009","Converse County, Wyoming","4781","54599",
"0500000US56011","Crook County, Wyoming","3171","49890",
"0500000US56013","Fremont County, Wyoming","2591","46397",
"0500000US56015","Goshen County, Wyoming","3478","42590",
"0500000US56017","Hot Springs County, Wyoming","8124","42469",
"0500000US56019","Johnson County, Wyoming","4888","45638",
"0500000US56021","Laramie County, Wyoming","1544","52824",
"0500000US56023","Lincoln County, Wyoming","4345","57794",
"0500000US56025","Natrona County, Wyoming","2214","50936",
"0500000US56027","Niobrara County, Wyoming","9439","45813",
"0500000US56029","Park County, Wyoming","3565","46637",
"0500000US56031","Platte County, Wyoming","4844","42947",
"0500000US56033","Sheridan County, Wyoming","2426","48141",
"0500000US56035","Sublette County, Wyoming","11036","70147",
"0500000US56037","Sweetwater County, Wyoming","1963","69828",
"0500000US56039","Teton County, Wyoming","7421","70271",
"0500000US56041","Uinta County, Wyoming","4424","58346",
"0500000US56043","Washakie County, Wyoming","4970","48379",
"0500000US56045","Weston County, Wyoming","6000","53853",
"0500000US72001","Adjuntas Municipio, Puerto Rico","1478","11983",
"0500000US72003","Aguada Municipio, Puerto Rico","963","14103",
"0500000US72005","Aguadilla Municipio, Puerto Rico","772","13956",
"0500000US72007","Aguas Buenas Municipio, Puerto Rico","1557","14751",
"0500000US72009","Aibonito Municipio, Puerto Rico","1076","15487",
"0500000US72011","Añasco Municipio, Puerto Rico","1453","15244",
"0500000US72013","Arecibo Municipio, Puerto Rico","732","16564",
"0500000US72015","Arroyo Municipio, Puerto Rico","1592","14815",
"0500000US72017","Barceloneta Municipio, Puerto Rico","1762","16124",
"0500000US72019","Barranquitas Municipio, Puerto Rico","1641","14751",
"0500000US72021","Bayamón Municipio, Puerto Rico","624","25294",
"0500000US72023","Cabo Rojo Municipio, Puerto Rico","876","15809",
"0500000US72025","Caguas Municipio, Puerto Rico","758","22951",
"0500000US72027","Camuy Municipio, Puerto Rico","1282","14985",
"0500000US72029","Canóvanas Municipio, Puerto Rico","1608","21934",
"0500000US72031","Carolina Municipio, Puerto Rico","720","28262",
"0500000US72033","Cataño Municipio, Puerto Rico","1785","18144",
"0500000US72035","Cayey Municipio, Puerto Rico","1267","19040",
"0500000US72037","Ceiba Municipio, Puerto Rico","3653","18461",
"0500000US72039","Ciales Municipio, Puerto Rico","1076","13564",
"0500000US72041","Cidra Municipio, Puerto Rico","1582","21293",
"0500000US72043","Coamo Municipio, Puerto Rico","1061","15028",
"0500000US72045","Comerío Municipio, Puerto Rico","1338","12927",
"0500000US72047","Corozal Municipio, Puerto Rico","1471","14077",
"0500000US72049","Culebra Municipio, Puerto Rico","4096","19868",
"0500000US72051","Dorado Municipio, Puerto Rico","2427","25473",
"0500000US72053","Fajardo Municipio, Puerto Rico","1209","19803",
"0500000US72054","Florida Municipio, Puerto Rico","1432","16246",
"0500000US72055","Guánica Municipio, Puerto Rico","1045","11870",
"0500000US72057","Guayama Municipio, Puerto Rico","1152","17214",
"0500000US72059","Guayanilla Municipio, Puerto Rico","1033","14243",
"0500000US72061","Guaynabo Municipio, Puerto Rico","1359","33279",
"0500000US72063","Gurabo Municipio, Puerto Rico","1894","27416",
"0500000US72065","Hatillo Municipio, Puerto Rico","889","16246",
"0500000US72067","Hormigueros Municipio, Puerto Rico","1199","19834",
"0500000US72069","Humacao Municipio, Puerto Rico","884","18354",
"0500000US72071","Isabela Municipio, Puerto Rico","756","13028",
"0500000US72073","Jayuya Municipio, Puerto Rico","2107","15556",
"0500000US72075","Juana Díaz Municipio, Puerto Rico","927","16496",
"0500000US72077","Juncos Municipio, Puerto Rico","1414","17694",
"0500000US72079","Lajas Municipio, Puerto Rico","991","14500",
"0500000US72081","Lares Municipio, Puerto Rico","1066","12199",
"0500000US72083","Las Marías Municipio, Puerto Rico","1436","13847",
"0500000US72085","Las Piedras Municipio, Puerto Rico","1900","17680",
"0500000US72087","Loíza Municipio, Puerto Rico","1397","19460",
"0500000US72089","Luquillo Municipio, Puerto Rico","1490","19672",
"0500000US72091","Manatí Municipio, Puerto Rico","947","16564",
"0500000US72093","Maricao Municipio, Puerto Rico","2426","10932",
"0500000US72095","Maunabo Municipio, Puerto Rico","1692","15225",
"0500000US72097","Mayagüez Municipio, Puerto Rico","668","14059",
